state               ,district                  ,crop                         ,modal_price ,N      ,P      ,K      ,temperature ,humidity ,ph   ,rainfall
Kerala              ,Malappuram                ,carrot                       ,       2100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,cauliflower                  ,       2100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,cowpeaveg                    ,       3100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,cucumbarkheera               ,       1300 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,drumstick                    ,       6100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,french_beans_frasbean        ,       3100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,garlic                       ,       7100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,gingergreen                  ,       8900 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,green_chilli                 ,       3100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,lemon                        ,       4100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,onion                        ,       1400 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,orange                       ,       5900 , 19.58 , 16.55 , 10.01 ,      22.77 ,   92.17 ,7.02 ,  110.48
Kerala              ,Malappuram                ,potato                       ,       2100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,pumpkin                      ,       1300 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,snakeguard                   ,       1700 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Malappuram                ,tomato                       ,       1100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,amaranthus                   ,       1700 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,ashgourd                     ,       1900 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,banana_green                 ,       4300 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,beetroot                     ,       2100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,bhindiladies_finger          ,       2300 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,bitter_gourd                 ,       2700 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,brinjal                      ,       1700 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,cabbage                      ,       2100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,carrot                       ,       3500 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,cauliflower                  ,       3600 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,coconut_seed                 ,       3500 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,cowpeaveg                    ,       2100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,cucumbarkheera               ,       2300 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,drumstick                    ,       3200 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,duster_beans                 ,       3600 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,elephant_yam_suran           ,       2600 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,gingergreen                  ,       8200 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,green_chilli                 ,       2100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,mango_raw_ripe               ,       2100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,onion                        ,       1900 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,potato                       ,       2600 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,pumpkin                      ,       1700 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,snakeguard                   ,       1900 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,tapioca                      ,       2500 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,tomato                       ,       2100 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,ashgourd                     ,       2200 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,banana                       ,       6000 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Kerala              ,Thirssur                  ,banana_green                 ,       6200 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,beetroot                     ,       3000 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,bhindiladies_finger          ,       3200 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,bitter_gourd                 ,       4000 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,bottle_gourd                 ,       2400 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,brinjal                      ,       2500 ,       ,       ,       ,            ,         ,     ,
Kerala              ,Thirssur                  ,cabbage                      ,       3000 ,       ,       ,       ,            ,         ,     ,
